"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mphosph8",19.4575431360167,-0.481204742175374,0.476497027752997,-1.00987984005814,0.312552862427789,0.55748611519572
"Pip5k1c",19.4428854237017,0.533013940510506,0.528334619763916,1.00885673694577,0.313043346120521,0.558092654544514
"Plekhj1",28.1374979603894,0.41332053888417,0.40996191848755,1.00819251800023,0.313362049083332,0.558392508212853
"Khdrbs1",30.9953819724599,-0.415618662754645,0.413078376616584,-1.0061496468512,0.314343589683764,0.559067458162399
"Chst15",21.1637666241122,0.520709530231272,0.517122031649178,1.00693743132671,0.313964842756538,0.559067458162399
"Vps37a",12.2346318117963,0.680389761802636,0.675880374397688,1.00667187208826,0.314092483392027,0.559067458162399
"Psme1",99.3964112390643,0.245408155896424,0.243850317665865,1.00638850195263,0.314228722444507,0.559067458162399
"Ctsa",57.8098127355485,-0.288993525158519,0.287360932031084,-1.00568133293519,0.31456888554851,0.559200079245315
"Paf1",13.9952592028621,0.678631665033617,0.675129997250683,1.00518665708411,0.314806978842893,0.559355312024489
"Ublcp1",22.9506551946092,0.456108167889291,0.454269664473205,1.00404716308367,0.315355881251404,0.560062383648975
"Otulin",22.0467607938766,0.484732293452533,0.483238551434089,1.00309110689536,0.315816905125359,0.560612783739273
"Smim27",15.3645757514939,0.584047581000099,0.583404237056298,1.00110274129487,0.316777139888387,0.56124316570483
"Smap2",40.2154821622889,0.360073750544976,0.359590821175209,1.00134299693243,0.316661012409512,0.56124316570483
"Ccz1",15.8453907965196,0.699465212665333,0.69826677422825,1.00171630454336,0.316480629728336,0.56124316570483
"Cox14",52.2380934102153,-0.352539611054761,0.352122556696765,-1.0011844011412,0.316737666496318,0.56124316570483
"Pik3cg",18.8777525703309,0.579288699112506,0.579710620098774,0.999272186895254,0.317662854966218,0.562543767028482
"mt-Atp6",1476.56328609106,0.100270168858987,0.100415137615445,0.998556305753287,0.318009675676689,0.56288926372162
"Gltp",13.9162328188642,-0.634267069686424,0.635409329730136,-0.998202324092099,0.318181259708214,0.562924403203374
"Ypel5",25.2077463399492,0.470888417844198,0.47194006610944,0.997771648688547,0.318390100942176,0.56302539299117
"Dnttip2",26.9276257282577,-0.403759392354696,0.405195163372706,-0.996456593889081,0.319028347062728,0.56388526326952
"Gtf2f1",13.3104063849681,-0.585361487932193,0.587642950952031,-0.996117603357376,0.319193007736341,0.56390764700087
"Arhgef3",16.9158954683097,0.51996961206924,0.522478355979096,0.995198377346838,0.319639790841385,0.564428188491926
"Isca1",14.7557760932763,0.670696863213436,0.675500127653797,0.99288932119518,0.320763894428141,0.566143695684302
"Mrpl36",15.5239580813061,-0.533689503763684,0.537872118389383,-0.992223774977921,0.321088377211669,0.56617769936088
"Fam204a",15.6845152331757,-0.533228419151297,0.53728586264609,-0.992448259340362,0.32097890734605,0.56617769936088
"Pdap1",74.2488408653221,-0.256159188437358,0.258305141893313,-0.991692176778884,0.321347708480126,0.566365794993476
"Arfgef1",22.6462961518646,0.490771834455771,0.496021234036224,0.989416986168641,0.322459167169833,0.566450495509485
"Ptpn1",114.035378428265,0.238054666589197,0.240350684548529,0.990447216892081,0.321955576425434,0.566450495509485
"Rsrc2",98.595295878422,0.232400062241118,0.234796115050854,0.989795176938014,0.322274242731888,0.566450495509485
"U2af2",25.3179493585627,0.425929473432639,0.430490086032806,0.989405998539488,0.322464540839901,0.566450495509485
"Cwc15",49.1687097166768,-0.318137417715825,0.321257987692558,-0.990286405019385,0.322034149621665,0.566450495509485
"Sar1a",18.9161268505961,0.541719881118434,0.547187508112656,0.990007763493943,0.322170324390226,0.566450495509485
"Srpk1",12.1514440858266,0.628929671822843,0.63454982795872,0.991143081459882,0.321615719001572,0.566450495509485
"Csnk2a1",47.8693284432943,-0.340870927366045,0.344730070462092,-0.988805319214322,0.322758401252696,0.566451326032297
"Pmf1",14.7412867731219,-0.546659474081058,0.553130150198735,-0.988301711422978,0.323004907514037,0.566451326032297
"Plin2",19.7560249084361,0.542966276448314,0.550167646127983,0.986910590380311,0.323686472018456,0.566451326032297
"Irf1",98.2063737013572,0.242771118595961,0.24592409554994,0.987179064552709,0.32355486312202,0.566451326032297
"Scaf8",14.7491433406904,0.706347166444523,0.715314349938604,0.987463996081094,0.323415224802851,0.566451326032297
"Prrc2a",16.8885854702576,0.537517525578123,0.543889425304626,0.988284567726364,0.323013301181466,0.566451326032297
"Foxn2",14.1886313113438,0.601280784462788,0.608505372162797,0.988127323059892,0.323090295846146,0.566451326032297
"Plaat3",12.873802677062,-0.623178847359535,0.631375148858683,-0.987018333689624,0.323633650911953,0.566451326032297
"Trip12",31.6293244490866,0.420841036572125,0.427148621826168,0.985233277290989,0.32450949831748,0.567356380187488
"Rab3gap1",14.2796134191633,-0.557742551700145,0.566055542692936,-0.985314177910451,0.324469770645608,0.567356380187488
"Mboat7",31.6374661709096,0.377069610076537,0.383070896139074,0.984333745729517,0.32495144246218,0.567861446789773
"Arf4",50.7887497078966,-0.316181662371843,0.321568877775066,-0.983247087092204,0.325485845149433,0.568527535548209
"Timm17b",32.214241208032,-0.382505929788934,0.389784264578289,-0.981327273954402,0.326431377143405,0.569910780800956
"Ssbp1",27.2370148110819,-0.420200764241015,0.428799700251111,-0.979946497152257,0.32711252936895,0.570562991988155
"Nudt3",11.7822885175994,0.62472267660103,0.637402973058626,0.980106311088025,0.327033644218098,0.570562991988155
"Pnpla7",13.9815931903565,0.587384548111703,0.600319344516443,0.978453473933679,0.327850091762997,0.571312278271826
"Gtf2b",25.3437824109151,-0.469750174354156,0.48008563651624,-0.978471628026442,0.327841117056806,0.571312278271826
"Sfswap",12.2792009711351,0.624518065854215,0.638829563626733,0.9775973145462,0.328273526064263,0.571781587651838
"Mrpl34",20.5350997042262,-0.461863639109028,0.472951875541983,-0.976555254336927,0.328789380495436,0.572411356939496
"Unc93b1",65.5560543891356,-0.288012787898294,0.295027969454508,-0.976221977973191,0.328954474221466,0.572430159175253
"Higd1a",26.6261510626301,-0.414198699353469,0.424562358941715,-0.975589782348867,0.329267789944366,0.5724383789567
"Uba1",23.9566393891197,0.445861081258443,0.456965820644403,0.975698971598574,0.329213662016211,0.5724383789567
"Actn4",23.088392321013,-0.433472623746001,0.445267825940075,-0.973509870898102,0.330299956739375,0.573963859252029
"Aph1a",12.842738903743,-0.587509938282751,0.604019404616587,-0.972667324579886,0.330718670096562,0.574217450168603
"Glrx3",13.1262036682278,-0.593699496382954,0.610429310608812,-0.972593363498269,0.330755442320837,0.574217450168603
"Wdfy4",15.7822894383973,0.535400444368016,0.552085911950274,0.969777407426834,0.332157456554083,0.576381741728555
"Nfx1",13.7698703823109,0.67485138452915,0.696420698780195,0.969028326859291,0.332531056002921,0.576760270112593
"Kmt5a",24.0045654363587,0.44617975756517,0.460794192944878,0.968284245757724,0.332902430575105,0.577134587585813
"Mef2c",20.4666153779727,0.472789413257833,0.488856317216049,0.96713368858622,0.333477206300698,0.577861016055857
"Ddx39b",24.4459633661224,-0.423195539691072,0.438094685444378,-0.965991037443897,0.334048665819722,0.578581022498211
"Nck1",23.9544622173004,0.446133787205316,0.462304145370727,0.96502225141753,0.334533666781008,0.57915067837496
"Nktr",57.6483884541955,0.289161514675367,0.300074402638907,0.963632726192004,0.335230093303489,0.580085655856317
"Abhd12",11.4316343678893,-0.606150848853627,0.631252980426946,-0.960234434764425,0.336937239847187,0.582767906682082
"Fnbp4",16.9732247559108,-0.584459805499417,0.611466341283537,-0.955833160452576,0.339156532050418,0.586275128505422
"Hnrnph2",44.7282626623975,0.328333801208885,0.34359391918691,0.955586763543033,0.339281051455833,0.586275128505422
"Cnot6l",27.5014241161805,0.431363194812062,0.452871531842498,0.952506758499634,0.340840039989634,0.588694854916918
"Parvg",15.8816843269738,0.520651953104726,0.547206299259899,0.951472879257626,0.341364379605666,0.58932612765799
"Txnip",327.794563068765,-0.125480524925199,0.132013611194652,-0.950512025159133,0.341852146636706,0.589843126030402
"Cmpk1",47.1453930218631,-0.296949667707018,0.312494150997807,-0.95025672243415,0.341981823205228,0.589843126030402
"Smim14",37.0656392379609,-0.399046673084746,0.420634870239549,-0.94867711004913,0.34278485932549,0.590953451718201
"Bola2",35.5499259935498,0.396240759512158,0.418886073721103,0.945939204882655,0.344179595580536,0.593082350024983
"Tbc1d5",14.652462792207,0.594706944991977,0.629274624178877,0.945067419122443,0.344624457567935,0.593573230072906
"Esf1",13.4211251716717,0.559079390657371,0.591964608257685,0.944447324820475,0.344941107537266,0.593819272649999
"Pttg1",26.8621324955133,0.424383734836952,0.449631586302012,0.943847691678623,0.345247485473328,0.593819272649999
"Nkap",15.9611848532021,-0.51120343322855,0.541599113889739,-0.943877898095349,0.3452320475886,0.593819272649999
"Mien1",37.4315750676488,-0.407769335585592,0.432380107148886,-0.943080703398736,0.345639625042189,0.594218261773179
"Rab5if",52.1096015901506,0.309919800718509,0.329152273701611,0.941569679082526,0.346412999465839,0.594305008522976
"Thrap3",39.0814994080464,-0.337859261938605,0.358798113727566,-0.941641689329338,0.346376118099701,0.594305008522976
"Polr1d",65.9787557629451,-0.277329133936535,0.294684686181519,-0.941104668620977,0.346651223300194,0.594305008522976
"Ap2s1",48.7943786427825,-0.323062562510926,0.343178308812097,-0.941383980908348,0.346508119724595,0.594305008522976
"Rab1a",25.0837213708086,0.436265765929919,0.462884715679064,0.942493349105092,0.345940114647409,0.594305008522976
"Mrpl12",13.2698205565984,-0.630291100929267,0.669275192831518,-0.941751775174395,0.346319740452677,0.594305008522976
"Tm9sf4",20.9050650201744,0.482048842955266,0.513146377723824,0.939398315727184,0.347526277441475,0.59533134598024
"Zmynd8",21.7219333033503,-0.451411378695863,0.481537621529461,-0.937437405746385,0.348533607404065,0.59533134598024
"Fndc3b",13.0761198839075,0.684741542104189,0.729068908371153,0.939200032043614,0.347628052587455,0.59533134598024
"Ttc14",38.0430755053325,0.391669612789334,0.417272653227595,0.938641940131417,0.347914612032808,0.59533134598024
"Krit1",21.0610716981703,0.460855575509133,0.491456946577349,0.937733363458726,0.348381453573752,0.59533134598024
"Atp6v1b2",29.0150433697621,0.393989628975631,0.420207329151783,0.937607703727886,0.348446050920472,0.59533134598024
"Ppp2ca",57.4213898868189,0.277756884671117,0.295991809924458,0.938393818200597,0.348042061636865,0.59533134598024
"Faf2",13.7939589499476,-0.616201383761318,0.656944906105755,-0.937980305554149,0.348254531309863,0.59533134598024
"Fam122a",25.4080599463918,0.405677278786777,0.433123364381723,0.936632174913664,0.348947795633079,0.595764529129647
"Atp6v1c1",16.0401694672598,-0.52703729125231,0.563433219815914,-0.935403296640025,0.349580498620808,0.596570216137626
"Zdhhc20",14.7447661814124,0.539108663952284,0.576960360925061,0.934394631700367,0.350100365875174,0.596634064031647
"Arf3",27.6369658777995,0.418883714789056,0.448037683924348,0.934929649488557,0.349824555941437,0.596634064031647
"5430427O19Rik",14.1558053777585,0.531864374018497,0.569178226103601,0.934442586919494,0.35007563859192,0.596634064031647
"Nt5c2",19.8000295138807,0.458082740821318,0.491125667397859,0.932720016952865,0.350964547023944,0.597832171468701
"Foxp1",40.6178927288948,-0.313157339755912,0.335905242073299,-0.932278811199906,0.351192455104978,0.597945850591771
"Trpc4ap",20.393069220131,0.477853600153645,0.513276876162941,0.930986027903484,0.351860791694255,0.598808962011783
"Zbtb7a",21.459931930722,0.534465380343313,0.575316775753934,0.928993213595958,0.352892603345785,0.600289572862386
"Manf",24.5561815972252,-0.395740140878516,0.426341698832401,-0.928222930016717,0.353291942433637,0.600418280544568
"Scfd1",12.9114425718832,-0.557120760201829,0.600053993388548,-0.928451049972567,0.353173648146759,0.600418280544568
"Copz1",23.846127585566,-0.45561791858804,0.491249296659982,-0.927467828831103,0.353683687732549,0.600808828520036
"Aim2",20.7640061541087,-0.450847051413634,0.486604233658128,-0.926516910928449,0.354177412863167,0.600822223009763
"Map2k2",37.5014206462496,-0.34757058256375,0.37505606012067,-0.926716348622452,0.354073826951313,0.600822223009763
"Cd80",34.6185756094198,0.343608909471156,0.370859453010445,0.92652056373895,0.354175515458413,0.600822223009763
"Med30",24.4865134900006,-0.479266634171386,0.517497129048183,-0.926124237738065,0.354381419276757,0.600893539998523
"Stim1",13.6179778726004,-0.532249944775976,0.575035165419791,-0.925595470995968,0.35465624792444,0.601051278845981
"Man2b1",97.5339154471338,0.206932574397368,0.22363305458363,0.92532195109817,0.35479846379318,0.601051278845981
"S100a13",35.5493651752673,-0.430263529853359,0.46528082140058,-0.924739447798831,0.355101454640255,0.601290003064969
"Wdr26",39.6825355504152,0.33389053332894,0.361767926703853,0.922941224699186,0.356037835629662,0.602346248649654
"Elof1",16.3127688480822,-0.554443116374111,0.60080134258259,-0.922839343185878,0.356090934513765,0.602346248649654
"Dnajc3",32.0650998628405,-0.36052492173625,0.390767812490753,-0.922606494732164,0.35621230984834,0.602346248649654
"Cers2",19.0910799655609,0.456624192972394,0.495206380963072,0.92208866954492,0.356482326552269,0.60252821481044
"U2af1",36.911523128853,-0.364910717018245,0.396320359840091,-0.920746835124695,0.357182617736446,0.603436936157657
"Hnrnpm",143.296246722822,-0.16999853398194,0.184821479893131,-0.919798575794534,0.357678027752656,0.603998854329702
"Rassf2",24.2832277945308,0.439859688521308,0.47842814721039,0.919385055177114,0.357894203444812,0.604088942120224
"Obp2a",16.1724043390592,-2.31419324586513,2.52526266029221,-0.91641684734583,0.35944830229217,0.604842078697638
"Mrps26",11.3526917118985,-0.619363342323217,0.67511470865687,-0.917419416850554,0.358922901860753,0.604842078697638
"Relt",19.4899284225029,-0.449776023042505,0.490137088760738,-0.917653516447242,0.358800290618878,0.604842078697638
"Itgam",134.19614255017,0.177256188692932,0.193081511252114,0.918038125677823,0.358598906121284,0.604842078697638
"Atf1",61.7684409831978,-0.257837125146667,0.281309834433568,-0.916559229668723,0.359373656859479,0.604842078697638
"Mydgf",12.1855242958904,-0.631479226845601,0.688857272309142,-0.916705466037685,0.359297001042334,0.604842078697638
"Polr2g",26.8647440780655,-0.383885771799106,0.418927683694415,-0.916353315239795,0.35948161281086,0.604842078697638
"Sbds",24.7094525588779,1.06536158890757,1.16389198154077,0.915344040344052,0.360011045834491,0.605458286512222
"Evi2a",34.0605152332624,0.36795214130608,0.402172843608488,0.914910459902358,0.360238638402149,0.605566537594913
"Smad4",18.2954021749415,0.505637858881364,0.552938712989228,0.914455521024832,0.360477539400732,0.605693691656122
"Traf1",13.0136314277041,0.545860506222018,0.598131960544527,0.912608825860231,0.361448310817969,0.606496416700604
"Phf21a",12.1626030932866,0.56341347953414,0.617783011751747,0.9119925100183,0.361772660420064,0.606496416700604
"Med29",13.3904645958188,-0.596943399146808,0.654519087328416,-0.912033599483527,0.361751030522384,0.606496416700604
"Med31",16.4851693353691,-0.514057394111145,0.563259063440969,-0.912648242126368,0.361427573356364,0.606496416700604
"Sos2",17.8990183891321,0.463091849818184,0.507773971443781,0.912003914854971,0.361766656720864,0.606496416700604
"Sh2b3",12.7447776768603,0.668177364463426,0.733087048151367,0.911457058405787,0.362054601505048,0.606694928447936
"Uqcc3",21.3982557394817,-0.442908034469485,0.486099897756473,-0.911146117317997,0.362218390145772,0.606695362275762
"Dck",22.6211572723532,0.436632648304288,0.479505064237441,0.910590274992543,0.362511296479118,0.606911962968199
"Skil",176.901639036183,0.160012908659096,0.175921636962585,0.909569234471869,0.363049729745834,0.60731044515549
"Rasa2",28.7121413326653,0.403116200545391,0.443275553521119,0.909403185768477,0.363137340802113,0.60731044515549
"Esd",45.1749553696197,-0.292017403833725,0.321177814122011,-0.90920789355267,0.36324039832885,0.60731044515549
"Wbp11",36.628727599407,0.352506730354767,0.388068002575461,0.908363297193568,0.363686310427647,0.607508424892647
"Cdkn2d",58.3425247899796,0.26589835322637,0.292713282808406,0.90839182518551,0.36367124323769,0.607508424892647
"Gapvd1",11.4195887110188,0.637684095026329,0.703202500741524,0.906828537091226,0.364497476508433,0.60780206794013
"Zfp644",21.5129125232191,-0.454548657166912,0.50147364590044,-0.90642581296716,0.364710515242821,0.60780206794013
"Ergic2",28.0293150193821,-0.414586372551108,0.45696471820895,-0.907261230530136,0.364268670866196,0.60780206794013
"Grk6",22.0256672039192,0.42602213005249,0.470065210797217,0.906304317500904,0.364774800915008,0.60780206794013
"Pibf1",13.655097483353,0.539820314863306,0.595715376386487,0.906171531340636,0.364845068814736,0.60780206794013
"Aip",14.9487129544567,0.603918934505715,0.665708025785311,0.907182895674563,0.364310087201251,0.60780206794013
"D16Ertd472e",21.4157232241473,0.429986999815588,0.475140372141498,0.904968352568315,0.365482153433956,0.608590120843795
"Ywhag",18.4885622149216,0.452693723826115,0.50045257093262,0.904568684665753,0.365693931648378,0.608669576678098
"Psmc1",23.8475780122922,-0.423655595089611,0.468571374954456,-0.904143141758904,0.365919504825921,0.608771911616219
"Cacybp",28.5364323987821,-0.364258989745683,0.403897783476243,-0.901859343249178,0.367131591083824,0.609257976443252
"Pnrc1",277.334814484971,0.130280528255061,0.144370551701044,0.902403756999145,0.366842426070434,0.609257976443252
"Ppp1cc",50.1498305473844,-0.308236300833456,0.341825339926862,-0.901736251909843,0.367196990654208,0.609257976443252
"Pnpla8",18.5959087841767,0.482238784287168,0.534127705659417,0.902852967890536,0.366603934936772,0.609257976443252
"Pik3r1",23.3528849712947,0.408395892177023,0.452871841413128,0.901791312311836,0.367167735654518,0.609257976443252
"Pold4",37.3946077931762,-0.354736276599695,0.393246754546872,-0.902070449401288,0.367019445329016,0.609257976443252
"Stat3",73.7246892798799,0.235955559878255,0.261951098581131,0.900761864165939,0.367714948068145,0.609299891618051
"Anapc11",30.0590345525806,-0.363112901724483,0.402930048776349,-0.901180993641982,0.367492094753681,0.609299891618051
"Tnks2",26.9022135410005,0.401165697865622,0.445308238257304,0.900871943073785,0.36765641039379,0.609299891618051
"Ufc1",30.2050040143427,0.393432582489285,0.438601072718643,0.897016918017588,0.369709889522461,0.612332004521576
"Rnps1",19.9272652882169,-0.44115819963133,0.492055507310949,-0.896561857507155,0.369952758823475,0.612388886699974
"Seh1l",12.8062857256235,0.544104428088729,0.607033069231661,0.896334080740309,0.370074362259122,0.612388886699974
"Sort1",12.1610190226046,0.568290263443553,0.634883048839258,0.895110153724447,0.370728206665947,0.61239526175323
"Clec4n",172.460577773989,-0.17515813314872,0.195652710328072,-0.895250226051116,0.3706533411211,0.61239526175323
"Ccdc124",27.734108678648,-0.397775522281975,0.444819562480538,-0.894240172495515,0.371193402494122,0.61239526175323
"Tbrg1",29.8368642867134,-0.37980026430304,0.42490077443466,-0.893856371074807,0.37139874365088,0.61239526175323
"Arid4a",85.5948708734482,0.275501760459142,0.308133228531908,0.894099483433717,0.371268665673261,0.61239526175323
"Batf",13.019832191798,0.570796859553274,0.638327358105162,0.894207105970912,0.371211090948261,0.61239526175323
"Gsdmd",17.0830120629293,0.508171878202042,0.567345532228209,0.89570085483221,0.37041255373646,0.61239526175323
"Gnl1",12.7548985892314,-0.557721307501174,0.623131889596792,-0.895029313717288,0.370771418124928,0.61239526175323
"Smg7",12.1374933638453,0.575890866628279,0.644942122226267,0.892934182435424,0.371892420366233,0.612936863420136
"Tfe3",15.6535707289826,-0.490733808434953,0.550285398215559,-0.891780537928651,0.372510575315795,0.61368305258508
"Pofut2",18.5331294580477,0.464785371616463,0.521381606215625,0.891449498938105,0.372688072747674,0.613702951572957
"Ino80d",22.8317858472851,0.413400579092897,0.463979559731029,0.890988774015277,0.372935192745334,0.613837429052879
"Tbcb",28.0896585588311,-0.383022685458951,0.430605136170834,-0.889498645708198,0.373735150727545,0.614881334456404
"Ccdc86",22.6490148837243,-0.396859441690224,0.44667676971755,-0.888471191240084,0.374287345690463,0.615516867248058
"Tet2",33.7188579335202,0.368484396468513,0.415385683651002,0.887089784197055,0.375030563676818,0.616465835729284
"Unc50",19.9347376278634,-0.433721212905676,0.489387104237086,-0.886253865601569,0.375480743186271,0.616932487697549
"Cyc1",17.6439850168114,-0.468088238898832,0.528857639825171,-0.885093082995968,0.37610642978225,0.617686965246635
"Dctn3",41.9637140577229,-0.297008584894628,0.335932871782101,-0.884130758978775,0.376625630591353,0.618265968802619
"Snx3",50.7906508915027,0.280636816265258,0.317794515334737,0.883076336196865,0.377195028665492,0.618926827222014
"Sun2",23.1131193668252,0.411265751842487,0.465956481790138,0.882626957484234,0.377437858546628,0.619051483292656
"Rnasel",13.3314239713611,0.552886101231116,0.62691851844576,0.88191062309312,0.377825141905313,0.619412848638405
"Cebpg",15.4050629593885,-0.478611100407979,0.543087443184472,-0.881278155874078,0.378167286247607,0.61969992578561
"Cope",30.4692821778921,-0.354215126886578,0.402289831156876,-0.880497341600587,0.378589944671478,0.620118629020389
"Gls",28.4886382788689,0.378142322309588,0.430007060662193,0.879386309906784,0.379191852391103,0.620532728259153
"Fryl",11.9395248105691,-0.612937115295903,0.69676399506846,-0.879691143104602,0.379026648701437,0.620532728259153
"Setd3",15.264973113001,0.502953843190455,0.572186193656443,0.879003808142289,0.379399211048081,0.620532728259153
"Cks2",74.4846121942647,-0.252002161969524,0.286859033842664,-0.878487801460496,0.379679054756948,0.620532728259153
"Cyhr1",12.6335874205576,0.540638904293045,0.615298554548952,0.878661099227453,0.379585056764426,0.620532728259153
"Rab5c",41.5164382107607,0.304768112979711,0.347311559175301,0.877506391389304,0.380211648845006,0.621129554035655
"Chuk",15.8107247578344,-0.503896678045302,0.575257112284931,-0.875950365991678,0.381057017090577,0.622236590407588
"Pum2",44.4519229831668,0.294643611641326,0.336800644070576,0.874830903172452,0.381665919785893,0.622956692655373
"Suclg1",19.9281482637955,-0.438083586434398,0.502350569953695,-0.872067461722555,0.383171575720027,0.625139202252111
"Utp3",22.2951611474547,0.402794139089204,0.462341657371054,0.871204514383485,0.383642495452687,0.625381909583379
"Gpx4",307.916767520879,-0.126249598300293,0.144918411456736,-0.871177078407206,0.383657473372445,0.625381909583379
"Ssh2",79.4752853653244,0.238338098976907,0.274325899903095,0.868813695903666,0.384949040696857,0.627211656120044
"Zzef1",23.1704229829146,0.40125814921687,0.462647696735148,0.867308217567067,0.385773155356341,0.628278492700626
"Mfsd14a",11.4078463198673,0.572520527441537,0.66096029142748,0.866195042072893,0.38638321178334,0.628995926158926
"Mettl9",36.4380424069206,0.38096802500084,0.440200019819518,0.865442998292088,0.386795689380759,0.629121415931604
"Numb",16.0020056242027,0.478855625566675,0.553406364295578,0.865287529130973,0.386880993907232,0.629121415931604
"Hsd17b10",13.2100457593025,-0.511554306962857,0.591305365536679,-0.865127118368969,0.386969021874911,0.629121415931604
"Nf1",22.4546761817168,-0.430653189336591,0.498348578636069,-0.864160565111364,0.387499691977109,0.629691058980009
"Cpsf2",12.3720981815326,0.540626464279606,0.626172667197809,0.863382406483771,0.387927249333346,0.629691058980009
"Zcrb1",52.4960324435462,-0.296473670377685,0.343376295926048,-0.863407503357589,0.387913455432697,0.629691058980009
"Ap3s1",22.0128135569468,-0.401399820025818,0.46498508366624,-0.863253110962022,0.387998318282561,0.629691058980009
"Agfg1",18.7620950997567,-0.422588824829524,0.49038966303917,-0.861740890316788,0.388830118725968,0.630489397060026
"Itprid2",14.9656707466911,0.480042670469914,0.556896540544555,0.861996143844797,0.388689639832225,0.630489397060026
"Laptm5",300.785963853166,-0.119612707762148,0.1389427742855,-0.860877497064853,0.389305516628624,0.630708937420173
"Ewsr1",29.4668242099168,0.36781767437766,0.427106486564755,0.861184940870464,0.389136192704549,0.630708937420173
"Poldip3",16.2062503974302,-0.508642430117397,0.591094228632217,-0.86050989077391,0.389508033729634,0.630761591068067
"Cd244a",34.9927454784804,0.338808672001971,0.394489059593149,0.858854418805423,0.390420839699244,0.631137828010543
"Crnkl1",13.8243825863994,0.544696020864798,0.633802719608844,0.859409409288999,0.39011468032782,0.631137828010543
"Cox19",11.3359513720371,0.594517817152423,0.692015359563565,0.859110724836178,0.390279430857652,0.631137828010543
"Washc2",37.8415324977984,0.328282418808881,0.382164211695562,0.859008794550329,0.390335663978341,0.631137828010543
"B3gnt2",29.0346141186234,-0.352011189868766,0.41042353455001,-0.85767788695332,0.391070353782425,0.631912461904528
"Ttc39b",22.7752842567414,-0.394613173500301,0.461491939625922,-0.855081399298475,0.392506086259021,0.63263285621057
"Tmem248",13.8197411026453,-0.518965421695695,0.606623451464056,-0.85549844873817,0.392275262841118,0.63263285621057
"Pycard",22.4691361717707,-0.410827288704232,0.480656759463891,-0.854720714137996,0.392705780256779,0.63263285621057
"Ubash3b",33.506607840785,0.345891912946853,0.404225465624303,0.855690554806198,0.3921689660255,0.63263285621057
"3110056K07Rik",11.9320765412101,0.553038408404101,0.647045439447606,0.854713401389924,0.392709829609957,0.63263285621057
"Hmgcr",11.3242946986849,0.599125266225383,0.700018584264093,0.855870515002432,0.392069405656934,0.63263285621057
"Ankhd1",22.1971147109208,0.39230388257176,0.458863372811518,0.854947040484101,0.39258046706538,0.63263285621057
"Rnf146",11.9323730207264,0.534075767255446,0.626510460199524,0.852461054018729,0.393958246125642,0.63416903228096
"Snrnp48",14.900620627095,-0.524012968974235,0.614767197682112,-0.852376266902248,0.39400528825003,0.63416903228096
"Nptn",29.2511888844552,0.352827495103723,0.414459072944979,0.851296347783324,0.394604753204123,0.634829728434299
"Ddx41",14.2217073944803,0.496713302865223,0.583667890993605,0.851020435644736,0.394758000942837,0.634829728434299
"Alg5",13.3385126225581,-0.487794569807885,0.573433539707133,-0.850655805827148,0.394960579658943,0.634880307857314
"Lasp1",32.7886327971958,0.34043506944228,0.400425159179121,0.850184014761155,0.395222787601714,0.6350266530976
"Flii",23.5538399665871,0.379400497930949,0.44654196964101,0.849641296283889,0.395524545070233,0.635085611032631
"B230219D22Rik",30.9149093455072,-0.339860132007359,0.400069697468717,-0.849502309616774,0.395601845578547,0.635085611032631
"Osgin1",24.3134262477301,0.418793238919241,0.493573561814188,0.848492041145633,0.39616400300061,0.635163548458196
"Rap1b",171.909508806174,0.167492559068185,0.197344870088506,0.848730240583741,0.396031415009284,0.635163548458196
"Ccdc47",26.6380921110613,-0.400678375574095,0.472017169484943,-0.848863985204835,0.395956981030136,0.635163548458196
"Ilk",26.6504017498525,0.397558190836687,0.469177482981303,0.847351386751291,0.396799292260431,0.63590728910851
"Rmnd5b",13.9438021863671,-0.479278785403432,0.565946369527794,-0.846862549543918,0.397071738977582,0.636069150089304
"Tram1",31.5082118190651,-0.325424913170443,0.384610156232429,-0.846116276174936,0.397487881771998,0.636460958728577
"Dram2",11.7150600640158,0.560299962931526,0.6627184831967,0.84545697326692,0.397855746105706,0.636775158780055
"Mapkap1",19.0127402187672,-0.4123001169789,0.487870207156255,-0.845102059791998,0.398053858386062,0.636817513847474
"Bmp2k",25.60205733775,-0.406782862140209,0.482184818373765,-0.843624366922502,0.398879343542331,0.637863088164676
"Actr10",20.2067119837378,0.402649637523096,0.477636322156727,0.843004643585239,0.399225846763044,0.638142133343772
"Mfsd6",35.8198495066411,0.301720358688768,0.358821564647265,0.840864620233654,0.40042378072012,0.639781320616557
"Churc1",14.5494480780508,-0.517638835099252,0.617335509112643,-0.838504876940102,0.401747209831308,0.641067590741571
"Gskip",11.399779380405,0.54534497011581,0.650340889833053,0.838552486305764,0.401720482866549,0.641067590741571
"Glyr1",37.8977113248382,-0.299267884017507,0.356725672023474,-0.838930044815541,0.401508566703364,0.641067590741571
"Brap",15.7148929817758,-0.456947640208622,0.545288334168723,-0.837992694094998,0.402034806721126,0.641250702035846
"Fam173a",14.0727844976915,0.534466794268285,0.638367528690817,0.837239944463317,0.402457708846092,0.641649376802321
"Aqr",14.439235909885,-0.472464487137246,0.565122746629664,-0.836038701246725,0.403133131240297,0.642184568772838
"Fuca1",46.3900204850837,-0.288869168518189,0.345526028994271,-0.836027228857421,0.403139585086776,0.642184568772838
